Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Outlet_Sales_25%,Item_Outlet_Sales_75%,Item_Visiblity_25%,Item_Visbility_75%
0.099104741,Snack Foods,220.0482,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,76.867,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,46.8402,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,119.3466,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,121.5098,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,49.9376,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,175.3712,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,105.5306,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,170.5422,Medium,Tier 3,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,108.6912,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,98.341,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,74.667,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,241.2538,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,40.4822,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,109.857,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,248.046,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.08677710175,Hard Drinks,175.4396,Small,Tier 2,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.09056135225,Household,106.3306,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,175.4738,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,186.5924,Medium,Tier 3,Supermarket Type2,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,109.2254,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,182.1608,Medium,Tier 1,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,258.3988,Small,Tier 1,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,176.437,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.090649107,Others,85.6908,Medium,Tier 2,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.1004406015,Fruits and Vegetables,241.0512,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,38.319,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,42.0454,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,173.2764,Medium,Tier 3,Supermarket Type2,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09982679575,Baking Goods,39.3138,High,Tier 3,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.102407778,Canned,257.833,Medium,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.090649107,Others,254.004,Medium,Tier 2,Supermarket Type1,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.099104741,Snack Foods,226.9404,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,101.6332,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,256.8672,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,155.1998,Medium,Tier 3,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,193.982,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,106.8254,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,93.712,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.10196820275,Dairy,153.434,High,Tier 3,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,176.9028,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,131.0626,Medium,Tier 3,Grocery Store,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.085274988,Meat,103.499,Medium,Tier 3,Supermarket Type3,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,188.4214,Small,Tier 1,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,102.599,Small,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,246.5434,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,110.8544,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.09056135225,Household,247.346,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0769148715,Health and Hygiene,145.8102,Medium,Tier 3,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.10196820275,Dairy,49.5376,Small,Tier 1,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,165.9526,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,152.6366,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.099104741,Snack Foods,221.3114,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,151.505,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,140.5838,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,179.866,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,178.237,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,122.0098,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,99.8726,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09883876650000001,Starchy Foods,98.4068,Medium,Tier 1,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.099104741,Snack Foods,111.4544,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,188.2556,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.085274988,Meat,94.1752,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,146.8418,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.099104741,Snack Foods,236.8564,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,105.3622,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,154.9972,Medium,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.102407778,Canned,37.4506,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926787895,Breads,223.9088,Small,Tier 1,Grocery Store,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.1004406015,Fruits and Vegetables,50.8324,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,96.0094,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,245.846,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.08677710175,Hard Drinks,172.0422,Medium,Tier 1,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.0926762305,Frozen Foods,170.3106,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.099104741,Snack Foods,178.2344,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,251.2408,Small,Tier 1,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926762305,Frozen Foods,149.5366,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,186.024,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.10196820275,Dairy,232.63,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,237.7248,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.094603404,Soft Drinks,172.3106,Medium,Tier 3,Supermarket Type3,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,50.8324,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0769148715,Health and Hygiene,100.9674,Medium,Tier 3,Supermarket Type2,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.102407778,Canned,185.1266,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,148.6708,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,123.5414,Medium,Tier 3,Supermarket Type3,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,117.7782,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.085274988,Meat,221.7798,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.10196820275,Dairy,42.5138,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09056135225,Household,194.0478,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.099104741,Snack Foods,184.4924,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0769148715,Health and Hygiene,235.259,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0769148715,Health and Hygiene,164.1526,Medium,Tier 3,Supermarket Type3,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.10196820275,Dairy,121.044,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,65.0168,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,119.8414,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,63.751,Medium,Tier 3,Grocery Store,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,65.9826,Small,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.099104741,Snack Foods,107.6622,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,93.0462,Small,Tier 1,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0926762305,Frozen Foods,187.5214,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,252.3382,High,Tier 3,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09056135225,Household,116.0176,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,110.4912,Medium,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.09056135225,Household,189.653,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0769148715,Health and Hygiene,258.8278,Small,Tier 1,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0769148715,Health and Hygiene,153.3656,Medium,Tier 3,Grocery Store,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.090649107,Others,66.2142,Medium,Tier 3,Supermarket Type2,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.085274988,Meat,172.0738,Medium,Tier 3,Supermarket Type2,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.094603404,Soft Drinks,165.6526,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.12962012525,Seafood,196.3768,Small,Tier 2,Supermarket Type1,3589.3278,473.3838,3589.3278,0.03128464325,0.12962012525
0.085274988,Meat,194.7452,Medium,Tier 2,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.099104741,Snack Foods,104.528,Medium,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.094603404,Soft Drinks,113.286,High,Tier 3,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,148.2418,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,144.4102,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,146.8734,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,151.5682,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,250.3092,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926787895,Breads,186.4556,Medium,Tier 3,Grocery Store,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.102407778,Canned,91.3804,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926762305,Frozen Foods,56.7904,Medium,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,103.099,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926787895,Breads,65.7826,Medium,Tier 3,Supermarket Type2,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.102407778,Canned,158.292,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,256.433,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.0926762305,Frozen Foods,96.5384,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0769148715,Health and Hygiene,153.2024,Small,Tier 1,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.0926762305,Frozen Foods,78.5618,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.1004406015,Fruits and Vegetables,97.241,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.09982679575,Baking Goods,158.6604,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.099104741,Snack Foods,108.157,Small,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,197.2084,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.1004406015,Fruits and Vegetables,113.9518,Small,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,117.3124,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926762305,Frozen Foods,231.2984,Small,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.0926762305,Frozen Foods,98.1068,Medium,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.08677710175,Hard Drinks,174.708,Small,Tier 1,Supermarket Type1,3071.3354,834.9132,3071.3354,0.030711210250000003,0.08677710175
0.10196820275,Dairy,165.1158,Medium,Tier 3,Supermarket Type2,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.0769148715,Health and Hygiene,85.2224,Medium,Tier 3,Supermarket Type2,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.09982679575,Baking Goods,197.911,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.094603404,Soft Drinks,151.9682,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.1004406015,Fruits and Vegetables,140.2838,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,112.2544,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.099104741,Snack Foods,180.366,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,127.8652,Small,Tier 2,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.10196820275,Dairy,154.663,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.0926762305,Frozen Foods,99.9384,High,Tier 3,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.12962012525,Seafood,113.386,Small,Tier 1,Supermarket Type1,3589.3278,473.3838,3589.3278,0.03128464325,0.12962012525
0.102407778,Canned,141.1496,Medium,Tier 3,Supermarket Type2,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,192.3162,Medium,Tier 3,Grocery Store,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,195.8426,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.10196820275,Dairy,256.9672,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.0926762305,Frozen Foods,245.246,Small,Tier 1,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.085274988,Meat,38.5822,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.1004406015,Fruits and Vegetables,63.4194,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.1004406015,Fruits and Vegetables,121.744,Medium,Tier 3,Supermarket Type2,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.10196820275,Dairy,120.644,Medium,Tier 2,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.099104741,Snack Foods,175.137,Medium,Tier 2,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.102407778,Canned,40.5454,Small,Tier 1,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,116.6834,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,113.7202,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.099104741,Snack Foods,159.792,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.10196820275,Dairy,224.1772,Small,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,183.6924,Small,Tier 1,Grocery Store,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.09056135225,Household,260.991,Medium,Tier 3,Supermarket Type3,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.0769148715,Health and Hygiene,116.8492,Small,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.1004406015,Fruits and Vegetables,170.8422,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,88.5198,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,235.5248,Medium,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,146.2786,Medium,Tier 3,Grocery Store,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,200.5742,High,Tier 3,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.085274988,Meat,81.0276,High,Tier 3,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.10196820275,Dairy,149.605,Small,Tier 1,Grocery Store,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.1004406015,Fruits and Vegetables,262.0252,Small,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.094603404,Soft Drinks,185.3924,Medium,Tier 3,Supermarket Type2,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.0926762305,Frozen Foods,47.1402,Medium,Tier 3,Supermarket Type3,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.09883876650000001,Starchy Foods,127.102,Medium,Tier 2,Supermarket Type1,3592.6567999999997,958.752,3592.6567999999997,0.0258983885,0.09883876650000001
0.094603404,Soft Drinks,45.6086,Medium,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.09056135225,Household,58.2562,High,Tier 3,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,50.3324,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,100.0384,Medium,Tier 2,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.102407778,Canned,138.6838,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.1004406015,Fruits and Vegetables,39.5138,Medium,Tier 2,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.099104741,Snack Foods,55.1956,High,Tier 3,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.090649107,Others,153.934,Small,Tier 1,Grocery Store,2719.793,790.9704,2719.793,0.019592289,0.090649107
0.099104741,Snack Foods,190.3504,Medium,Tier 3,Supermarket Type3,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.0926762305,Frozen Foods,252.7698,Medium,Tier 2,Supermarket Type1,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.102407778,Canned,37.2506,Medium,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.0926787895,Breads,83.5566,Small,Tier 2,Supermarket Type1,3145.9049999999997,968.739,3145.9049999999997,0.024611548,0.0926787895
0.099104741,Snack Foods,144.847,Small,Tier 1,Supermarket Type1,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.094603404,Soft Drinks,172.3106,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.102407778,Canned,149.1734,Medium,Tier 3,Supermarket Type3,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.094603404,Soft Drinks,127.6652,Small,Tier 2,Supermarket Type1,2759.0752,771.6622,2759.0752,0.024961677,0.094603404
0.121126992,Breakfast,183.1292,Small,Tier 2,Supermarket Type1,2970.3002500000002,679.116,2970.3002500000002,0.0584955505,0.121126992
0.0769148715,Health and Hygiene,159.4604,Small,Tier 2,Supermarket Type1,2884.5785,758.84555,2884.5785,0.022870138,0.0769148715
0.099104741,Snack Foods,110.2544,Medium,Tier 3,Supermarket Type2,3143.5747,918.804,3143.5747,0.029539424,0.099104741
0.09056135225,Household,192.1478,Medium,Tier 3,Supermarket Type2,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.102407778,Canned,147.0734,Medium,Tier 3,Grocery Store,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09056135225,Household,252.6066,Small,Tier 1,Supermarket Type1,3236.7866999999997,853.38915,3236.7866999999997,0.0247182055,0.09056135225
0.1004406015,Fruits and Vegetables,130.3284,Medium,Tier 1,Supermarket Type1,3227.1326,884.8482,3227.1326,0.0300589725,0.1004406015
0.102407778,Canned,170.5422,Small,Tier 2,Supermarket Type1,3101.2964,952.094,3101.2964,0.02747716,0.102407778
0.09982679575,Baking Goods,92.5436,Small,Tier 1,Supermarket Type1,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
0.085274988,Meat,62.8826,Medium,Tier 1,Supermarket Type1,3036.048,782.9808,3036.048,0.022587621,0.085274988
0.0926762305,Frozen Foods,194.3452,Medium,Tier 3,Supermarket Type2,3079.49145,808.947,3079.49145,0.0264823015,0.0926762305
0.10196820275,Dairy,88.5856,Medium,Tier 1,Supermarket Type1,3296.20935,788.973,3296.20935,0.0312908765,0.10196820275
0.09982679575,Baking Goods,195.8136,Medium,Tier 3,Supermarket Type2,2823.82425,705.0822000000001,2823.82425,0.031401956499999994,0.09982679575
